0,1.0,-0.2545454545454545,0.7454545454545455,-0.8545454545454545,0.7090909090909091,-0.8818181818181818,0.6727272727272727,-0.8818181818181818,0.5727272727272728,-0.9181818181818182,0.7833165487632902,0.8310122464239486,0.05462931395703682
0,1.0,-0.3018867924528302,0.7264150943396226,-0.9150943396226415,0.6981132075471698,-0.9528301886792453,0.6981132075471698,-0.9622641509433962,0.6415094339622641,-0.9716981132075472,0.7904036598426545,0.8446329728342751,0.05552471705439747
0,0.8918918918918919,-0.38738738738738737,0.5405405405405406,-0.9099099099099099,0.5225225225225225,-0.9369369369369369,0.4954954954954955,-0.954954954954955,0.40540540540540543,-1.0,0.807644739579565,0.8493083123502089,0.04166388471595973
0,0.8888888888888888,-0.46296296296296297,0.5092592592592593,-0.9629629629629629,0.46296296296296297,-0.9814814814814815,0.4537037037037037,-0.9907407407407407,0.39814814814814814,-1.0,0.7902578944474068,0.8446833814771199,0.06276688703774612
0,0.9038461538461539,-0.46153846153846156,0.5096153846153846,-0.9423076923076923,0.4807692307692308,-0.9711538461538461,0.46153846153846156,-0.9903846153846154,0.40384615384615385,-1.0,0.81355074165346,0.8666877734752392,0.053380275895482714
0,1.0,-0.2897196261682243,0.7663551401869159,-0.8037383177570093,0.7289719626168224,-0.8130841121495327,0.6635514018691588,-0.822429906542056,0.5887850467289719,-0.8317757009345794,0.6847264806062467,0.7147406570274032,0.0467299323426662
0,1.0,-0.22123893805309736,0.8761061946902655,-0.7433628318584071,0.8495575221238938,-0.7433628318584071,0.8230088495575221,-0.7433628318584071,0.7787610619469026,-0.7079646017699115,0.640715938732104,0.64876795147581,0.031698591680466695
0,1.0,-0.22549019607843138,0.7941176470588235,-0.7843137254901961,0.7549019607843137,-0.7941176470588235,0.7058823529411765,-0.8235294117647058,0.6176470588235294,-0.8627450980392157,0.7422890150960125,0.7717770654364907,0.05038303337694354
0,1.0,-0.39080459770114945,0.7126436781609196,-0.9310344827586207,0.6666666666666666,-0.9540229885057471,0.6206896551724138,-0.9655172413793104,0.5402298850574713,-0.9885057471264368,0.7201199452800338,0.7702140242711096,0.06049506040189035
0,1.0,-0.35,0.7,-0.9,0.675,-0.9125,0.6625,-0.925,0.625,-0.925,0.7724471401481401,0.800979210692759,0.03446227583977888
0,1.0,-0.2564102564102564,0.7692307692307693,-0.8205128205128205,0.7564102564102564,-0.8461538461538461,0.7435897435897436,-0.8589743589743589,0.7051282051282052,-0.8846153846153846,0.7584259865625702,0.7940027176288091,0.03567335763419138
0,1.0,-0.23809523809523808,0.7976190476190477,-0.8095238095238095,0.7738095238095238,-0.8214285714285714,0.7380952380952381,-0.8333333333333334,0.6666666666666666,-0.8571428571428571,0.742292883592369,0.7661007291745773,0.03259560458350245
0,0.9876543209876543,-0.38271604938271603,0.6296296296296297,-0.9629629629629629,0.5925925925925926,-1.0,0.5802469135802469,-1.0,0.5185185185185185,-1.0,0.8343788617361544,0.8968737709728827,0.06409875968319503
0,1.0,-0.3176470588235294,0.7294117647058823,-0.8705882352941177,0.6705882352941176,-0.8705882352941177,0.611764705882353,-0.8470588235294118,0.5058823529411764,-0.8470588235294118,0.733428582252714,0.76682182877924,0.07008274649012562
0,1.0,-0.12643678160919541,0.8505747126436781,-0.6781609195402298,0.8045977011494253,-0.7241379310344828,0.7471264367816092,-0.7471264367816092,0.6666666666666666,-0.7816091954022989,0.7174812544876804,0.789317731503361,0.08161565865007725
0,1.0,-0.16470588235294117,0.7647058823529411,-0.7411764705882353,0.7411764705882353,-0.7764705882352941,0.7176470588235294,-0.788235294117647,0.6352941176470588,-0.8588235294117647,0.8165451689000937,0.8711296897957869,0.05562824201079962
0,1.0,-0.24390243902439024,0.6707317073170732,-0.7926829268292683,0.6463414634146342,-0.8292682926829268,0.6219512195121951,-0.8414634146341463,0.5121951219512195,-0.9146341463414634,0.8520999633154576,0.9105816696282717,0.058543711881775894
